parameter_id,IMPC_HEM_031_001
pvalue,0.7146742
parameter_name,Lymphocyte differential count
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Tox
gene_accession_id,MGI:2181659
analysis_id,5e1603l788le9tk
