parameter_id,JAX_OFD_014_001
gene_symbol,Gja10
pvalue,0.9952506
mouse_life_stage,Early adult
analysis_id,9v3l6g4d87p3c2u
parameter_name,Center distance travelled
mouse_strain,C57BL
gene_accession_id,MGI:1339969
