parameter_id,IMPC_IMM_073_001
mouse_strain,C57BL
analysis_id,l005x3wsnj1qz57
parameter_name,cDCs CD11b Type
mouse_life_stage,Early adult
pvalue,0.2201243
gene_symbol,Tnfsf10
gene_accession_id,MGI:107414
