gene_accession_id,MGI:2653612
gene_symbol,Amigo1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_001_001
pvalue,0.410332
parameter_name,Total T cells - % of CD45+
analysis_id,1or4949xl265bv9
