mouse_strain,C57BL
gene_accession_id,MGI:1915678
parameter_id,M-G-P_012_001_005
analysis_id,4q80tmnfou7830k
gene_symbol,Steap3
mouse_life_stage,Early adult
pvalue,0.2589101
parameter_name,Body Weight
