parameter_id,IMPC_ECG_010_001
mouse_life_stage,Early adult
pvalue,0.2504215
analysis_id,w8jx108skf70520
parameter_name,HRV
gene_symbol,Sprr1b
mouse_strain,C57BL
gene_accession_id,MGI:106659
