mouse_life_stage,E12.5
pvalue,0.7916321
parameter_id,MGP_MLN_067_001
mouse_strain,C57BL
gene_accession_id,MGI:99501
gene_symbol,Fgb
parameter_name,Resting CD4+ T helper cells - % of CD45+
analysis_id,z355229b54003bt
