mouse_life_stage,Early adult
gene_symbol,Gbp7
parameter_name,Midbrain
parameter_id,IMPC_GEL_029_001
analysis_id,422e1x4yfrc5135
pvalue,0.2755835
mouse_strain,C57BL
gene_accession_id,MGI:2444421
