parameter_id,IMPC_HEM_005_001
pvalue,0.2418855
mouse_life_stage,Early adult
Parameter_name,Mean cell volume
Analysis_id,t04l5538sm68llu
mouse_strain,C57BL
Gene_accession_id,MGI:2441730
Gene_symbol,Tbl1xr1
