gene_symbol,Slc28a2
analysis_id,lijn2662xtmk2hp
parameter_name,NK Subsets (Q2)
pvalue,0.2383729
mouse_life_stage,Early adult
gene_accession_id,MGI:1913105
parameter_id,IMPC_IMM_055_001
mouse_strain,C56BL
