pvalue,0.7422258
gene_accession_id,MGI:3650254
analysis_id,1ec3s7os88h0323
gene_symbol,Zfp683
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Periphery average speed
parameter_id,HRWLLA_OFD_013_001
