parameter_id,HRWLLA_OFD_011_001
mouse_strain,C57BL
pvalue,0.9396905
mouse_life_stage,Early adult
gene_accession_id,MGI:1916220
gene_symbol,Dcaf12
parameter_name,Periphery resting time
analysis_id,zypd03po3j9psi1
