gene_accession_id,MGI:1917810
gene_symbol,Wars2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,M-G-P_006_001_026
pvalue,0.6602781
parameter_name,Fusion of vertebrae
analysis_id,ngunv965ip29a52
