mouse_life_stage,Middle aged adult
mouse_strain,C57BL
parameter_id,MGP_MLN_021_001
pvalue,0.6802736
parameter_name,KLRG1+ gd T cells - % of gd T cells
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
analysis_id,jro2o250v22sgfy
