parameter_id,IMPC_HEM_006_001
parameter_name,Mean corpuscular hemoglobin
gene_symbol,Steap3
mouse_life_stage,Early adult
gene_accession_id,MGI:1915678
pvalue,0.4797057
analysis_id,943az3j50uf3302
mouse_strain,C57BL
