parameter_id,M-G-P_014_001_010
gene_symbol,Nr0b2
analysis_id,5kwiv8797x8aayw
pvalue,0.2398006
parameter_name,lens opacity
mouse_life_stage,Early adult
gene_accession_id,MGI:1346344
mouse_strain,B6J
