parameter_id,ESLIM_011_001_006
gene_symbol,Psmd14
analysis_id,o0s5620pjd762d6
mouse_strain,C57BL
gene_accession_id,MGI:1913284
pvalue,0.7573497
mouse_life_stage,Early adult
parameter_name,110dB startle magnitude
