parameter_id,IMPC_HEM_039_001
mouse_strain,C57BL
pvalue,0.6759645
mouse_life_stage,Early adult
parameter_name,Large Unstained Cell (LUC) count
gene_symbol,Dnajc6
gene_accession_id,MGI:1919935
analysis_id,so6hnkknm5wus52
