mouse_strain,C57BL
gene_accession_id,MGI:95835
mouse_life_stage,E12.5
parameter_id,M-G-P_020_001_001
gene_symbol,Hspa5
parameter_name,Body Weight
pvalue,0.9189744
analysis_id,bz84o32q763943f
