parameter_id,IMPC_CSD_033_001
mouse_life_stage,Early adult
pvalue,0.2654865
mouse_strain,C57BL
analysis_id,x181864r7a8lts3
parameter_name,Gait
gene_accession_id,MGI:1919107
gene_symbol,Slc17a9
