parameter_id,MGP_PBI_012_001
mouse_life_stage,E12.5
gene_symbol,Wars2
mouse_strain,C57BL
parameter_name,CD4+ KLRG1+ alpha beta T cell percentage
analysis_id,97295694y4s5to8
pvalue,0.3374588
gene_accession_id,MGI:1917810
