parameter_id,IMPC_XRY_067_001
parameter_name,Caudal processes
gene_accession_id,MGI:2670995
pvalue,0.6840651
gene_symbol,Trp53i11
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,5t41v80n9564c0j
