mouse_life_stage,Late adult
mouse_strain,C57BL
gene_symbol,AU040320
pvalue,0.4552236
parameter_id,IMPC_HEM_036_001
analysis_id,0t80y3w6818w02m
parameter_name,Eosinophil cell count
gene_accession_id,MGI:2140475
