parameter_id,IMPC_HEM_004_001
mouse_life_stage,Late adult
parameter_name,Hematocrit
gene_symbol,Tbl1xr1
analysis_id,798anc684h3v4wd
mouse_strain,C57BL
pvalue,0.1920996
gene_accession_id,MGI:2441730
