parameter_id,IMPC_IMM_069_001
gene_symbol,AU040320
analysis_id,s0w4g8jx03o8jv2
gene_accession_id,MGI:2140475
mouse_life_stage,Late adult
parameter_name,Transitional B Cells (CD21/35 low)
pvalue,0.1321707
mouse_strain,C57BL
