mouse_strain,C57BL
gene_accession_id,MGI:96646
analysis_id,792s2nppet9m93g
parameter_id,MGP_IMM_094_001
mouse_life_stage,E9.5
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
pvalue,0.7779698
gene_symbol,Jun
