mouse_life_stage,Early adult
gene_symbol,Cdin1
analysis_id,929dx2z7b2097yy
parameter_name,Naive CD8+ T cells - % of CD8+
gene_accession_id,MGI:3026886
parameter_id,MGP_IMM_016_001
pvalue,0.1436483
mouse_strain,C57BL
