parameter_id,IMPC_CSD_079_001
gene_accession_id,MGI:103302
parameter_name,Aggression
mouse_life_stage,Early adult
pvalue,0.3386689
mouse_strain,C57BL
gene_symbol,Bmp7
analysis_id,r73n32r6rg352mo
