pvalue,0.1941405
gene_accession_id,MGI:1914071
analysis_id,95fh545t4m7fq3r
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Lean mass
parameter_id,JAXLA_DXA_003_001
gene_symbol,Bcs1l
