parameter_id,M-G-P_016_001_006
mouse_strain,C57BL
gene_accession_id,MGI:2685266
mouse_life_stage,Early adult
parameter_name,Mean-corpuscular-haemoglobin
gene_symbol,Pglyrp3
pvalue,0.7864696
analysis_id,3z0uq6k78003tnz
