gene_accession_id,MGI:2444554
gene_symbol,Mapkap1
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,MGP_IMM_066_001
pvalue,0.409326
parameter_name,CD11b-high cDC - % of cDC
analysis_id,4x3u6gzamsfiufo
