mouse_strain,129SV
parameter_name,Monocytes
mouse_life_stage,Early adult
gene_symbol,Inpp1
gene_accession_id,MGI:104848
pvalue,0.3478877
analysis_id,au8wk552jgb78in
parameter_id,IMPC_IMM_051_001
