parameter_id,IMPC_EYE_009_001
mouse_strain,C57BL
gene_accession_id,MGI:1917810
pvalue,0.321659
parameter_name,Corneal vascularization
gene_symbol,Wars2
mouse_life_stage,Early adult
analysis_id,3819g747199b0sj
