parameter_id,MGP_IMM_026_001
pvalue,0.9314371
parameter_name,Effector CD4- NKT cells - % of CD4- NKT cells
gene_symbol,Traf6
analysis_id,839bl4fdw382028
mouse_life_stage,Early adult
gene_accession_id,MGI:108072
mouse_strain,C57BL
