parameter_id,IMPC_XRY_007_001
mouse_strain,C57BL
parameter_name,Clavicle
gene_accession_id,MGI:109128
pvalue,0.8879155
mouse_life_stage,Late adult
gene_symbol,Hnf4a
analysis_id,sa5w2v8w8t32v31
