parameter_id,IMPC_CBC_009_001
mouse_life_stage,Middle aged adult
pvalue,0.8917097
gene_symbol,Lpgat1
mouse_strain,C57BL
parameter_name,Calcium
gene_accession_id,MGI:2446186
analysis_id,w92046vjbp73340
