parameter_id,M-G-P_007_001_008
pvalue,0.2411299
parameter_name,Periphery - Permanence Time
gene_accession_id,MGI:109384
analysis_id,2n71oq4b30kz36l
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Atf3
