mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.4936146
parameter_id,MGP_MLN_071_001
parameter_name,Resting Treg cells - % of CD45+
analysis_id,7t8387ep37ek87j
gene_symbol,Lamb3
gene_accession_id,MGI:99915
