mouse_life_stage,Early adult
pvalue,0.1493631
parameter_name,Lens Opacity
parameter_id,UCDLA_EYE_017_001
gene_accession_id,MGI:1916220
analysis_id,7881c667yc167qw
mouse_strain,C57BL
gene_symbol,Dcaf12
