mouse_life_stage,Middle aged adult
parameter_name,Haemoglobin
gene_symbol,AU040320
analysis_id,89s2qjz5z002r3c
pvalue,0.4200299
gene_accession_id,MGI:2140475
parameter_id,ESLIM_016_001_003
mouse_strain,C57BL
