parameter_id,IMPC_OFD_012_001
analysis_id,h3uf74g6dm7nl57
gene_accession_id,MGI:2684980
mouse_strain,129SV
mouse_life_stage,Early adult
pvalue,1.060795
parameter_name,Periphery permanence time
gene_symbol,Mms22l
