mouse_life_stage,E9.5
gene_accession_id,MGI:1914071
pvalue,0.1261829
parameter_name,Neutrophil percentage
parameter_id,MGP_PBI_019_001
gene_symbol,Bcs1l
analysis_id,ft927f4f72y39lc
mouse_strain,C57BL
