parameter_id,ESLIM_014_001_008
parameter_name,Cornea vascularisation
gene_symbol,Bcs1l
pvalue,0.4933268
mouse_strain,C57BL
mouse_life_stage,E12.5
analysis_id,1bck15utkgs1txt
gene_accession_id,MGI:1914071
