mouse_life_stage,Early adult
gene_accession_id,MGI:99501
gene_symbol,Fgb
parameter_name,Zygomatic bone
parameter_id,IMPC_XRY_002_001
pvalue,0.5891406
mouse_strain,C57BL
analysis_id,47r4slypbtxcq5e
