parameter_id,JAX_OFD_016_001
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Center permanence time
pvalue,0.4015388
analysis_id,90fdn0583g7402k
gene_accession_id,MGI:1913483
gene_symbol,Dmap1
