gene_symbol,Lpgat1
mouse_life_stage,Late adult
mouse_strain,C57BL
pvalue,0.7411936
gene_accession_id,MGI:2446186
parameter_name,Coat - hair distribution - head
analysis_id,4d4fnpn5ops8d99
parameter_id,IMPC_CSD_012_001
