pvalue,0.1319464
gene_symbol,Arpc2
gene_accession_id,MGI:1923959
parameter_id,MGP_IMM_100_001
parameter_name,Resting NK cells - % of CD45+
mouse_life_stage,Early adult
analysis_id,pvhn1qol1pb7v6x
mouse_strain,129SV
