gene_symbol,Slc17a9
pvalue,0.05107406
analysis_id,4j056mo2xf05az8
mouse_life_stage,Early adult
parameter_id,CCP_LFO_001_001
gene_accession_id,MGI:1919107
mouse_strain,C57BL
parameter_name,Weight
