parameter_id,ESLIM_007_001_007
gene_accession_id,MGI:2140475
mouse_strain,C53BL
parameter_name,Periphery resting time
pvalue,0.8145657
mouse_life_stage,Late adult
gene_symbol,AU040320
analysis_id,02g1xe6w186meyq
