mouse_strain,C57BL
parameter_name,Mean corpuscular hemoglobin
parameter_id,IMPC_HEM_006_001
pvalue,0.9481196
gene_symbol,Dnajc5b
analysis_id,4l260o4c4iv41ur
mouse_life_stage,Early adult
gene_accession_id,MGI:1913576
