mouse_life_stage,Middle aged adult
mouse_strain,C57BL
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
gene_accession_id,MGI:2139447
parameter_id,JAXLA_GRS_011_001
analysis_id,p9753v159285720
gene_symbol,Galnt13
pvalue,0.4057318
