parameter_id,IMPC_EYE_083_001
parameter_name,Vitreous
analysis_id,00d6s245440pgbc
gene_accession_id,MGI:1917810
gene_symbol,Wars2
mouse_strain,C57BL
pvalue,0.5885059
mouse_life_stage,E12.5
