mouse_life_stage,Late adult
analysis_id,4ww6kh5j46glhch
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
pvalue,0.5767914
parameter_name,Total cholesterol
parameter_id,IMPC_CBC_015_001
mouse_strain,C57BL
