pvalue,0.06938999
parameter_name,Bone Mineral Density (excluding skull)
parameter_id,IMPC_DXA_004_001
mouse_strain,C57BL
gene_symbol,Kdm5b
gene_accession_id,MGI:1922855
mouse_life_stage,Early adult
analysis_id,ii722g3373aj80u
