parameter_id,MGP_PBI_016_001
gene_symbol,AU040320
parameter_name,Monocyte percentage
pvalue,0.8566064
analysis_id,1lru07tz587hv17
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:2140475
