parameter_id,IMPC_XRY_066_001
parameter_name,Sacral processes
gene_symbol,Extl1
gene_accession_id,MGI:1888742
analysis_id,w3b45i5ktca954y
mouse_strain,C57BL
pvalue,0.1384976
mouse_life_stage,Early adult
