mouse_life_stage,Late adult
parameter_id,IMPC_OFD_012_001
gene_symbol,AU040320
analysis_id,64rt421ch4v8588
parameter_name,Periphery permanence time
mouse_strain,C57BL
gene_accession_id,MGI:2140475
pvalue,0.8823296
