parameter_id,IMPC_XRY_064_001
analysis_id,h467a363t924540
gene_accession_id,MGI:95457
mouse_life_stage,E15.5
pvalue,0.4588867
mouse_strain,C57BL
gene_symbol,Mecom
parameter_name,Thoracic processes
