mouse_strain,129SV
pvalue,0.2679074
analysis_id,e5bip75hhr03opg
parameter_name,Glucose response AUC
mouse_life_stage,Early adult
parameter_id,ESLIM_004_001_701
gene_accession_id,MGI:1920638
gene_symbol,Bpifa3
