parameter_id,JAX_OFD_016_001
mouse_strain,C57BL
gene_symbol,Psd4
parameter_name,Center permanence time
analysis_id,1k4v3b6h7l160gw
pvalue,0.468994
mouse_life_stage,Early adult
gene_accession_id,MGI:2674093
