pvalue,0.2972304
analysis_id,kf00579p02th5ol
mouse_life_stage,Early adult
gene_symbol,Pld1
mouse_strain,C57BL
parameter_name,Cleft palate
gene_accession_id,MGI:109585
parameter_id,IMPC_GEP_076_001
