mouse_strain,C57BL
parameter_name,30kHz-evoked ABR Threshold
gene_symbol,Hspa5
analysis_id,66i39qal446q9ky
pvalue,0.1355419
gene_accession_id,MGI:95835
parameter_id,IMPC_ABR_012_001
mouse_life_stage,Early adult
