parameter_id,IMPC_CBC_010_001
gene_symbol,Pglyrp3
analysis_id,mt6xqjahvateub2
gene_accession_id,MGI:2685266
parameter_name,Phosphorus
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.1827069
