parameter_id,IMPC_CSD_008_001
gene_symbol,Slc30a4
mouse_strain,C57BL
parameter_name,Coat - color pattern - back
gene_accession_id,MGI:1345282
analysis_id,57zp6v8ab2hki73
pvalue,0.7990804
mouse_life_stage,Late adult
